city,date,weather_satisfaction,air_quality_satisfaction
Lahore,2013-06-14,3,3
Lahore,2013-06-19,4,5
Lahore,2013-06-27,4,5
Lahore,2013-07-08,3,4
Lahore,2013-07-13,2,5
Lahore,2013-07-19,2,4
Lahore,2013-07-25,4,7
Lahore,2013-07-30,2,8
Lahore,2013-08-07,4,4
Lahore,2013-08-17,4,6
Lahore,2013-08-23,3,3
Lahore,2013-08-28,4,7
Lahore,2013-09-03,4,10
Lahore,2013-09-16,4,5
Lahore,2013-09-20,6,3
Lahore,2013-09-30,4,3
Lahore,2013-10-01,6,5
Lahore,2013-10-10,6,1
Lahore,2013-10-18,9,3
Lahore,2013-10-28,7,2
Lahore,2013-11-02,5,1
Lahore,2013-11-09,8,1
Lahore,2013-11-13,7,1
Lahore,2013-11-19,5,1
Lahore,2013-11-26,2,1
Lahore,2013-12-09,5,1
Lahore,2013-12-11,5,2
Lahore,2013-12-21,6,1
Lahore,2013-12-26,6,1
Lahore,2013-12-31,5,1
Lahore,2014-01-12,5,1
Lahore,2014-01-16,5,1
Lahore,2014-01-21,5,2
Lahore,2014-02-03,6,4
Lahore,2014-02-07,5,3
Lahore,2014-02-12,9,1
Lahore,2014-02-22,5,4
Lahore,2014-03-03,7,3
Lahore,2014-03-09,9,4
Lahore,2014-03-14,8,2
Lahore,2014-03-22,8,3
Lahore,2014-03-26,6,2
Lahore,2014-04-04,8,4
Lahore,2014-04-13,8,5
Lahore,2014-04-16,8,5
Lahore,2014-04-25,8,4
Lahore,2014-05-01,5,3
Lahore,2014-05-07,5,4
Lahore,2014-05-17,4,5
Lahore,2014-05-21,4,6
Lahore,2014-05-31,5,4
Lahore,2014-06-05,3,6
Lahore,2014-06-10,3,3
Lahore,2014-06-18,2,5
Lahore,2014-06-26,4,6
Lahore,2014-07-06,2,6
Lahore,2014-07-12,2,3
Lahore,2014-07-18,2,6
Lahore,2014-07-28,1,1
Lahore,2014-07-30,4,4
Lahore,2014-08-05,3,5
Lahore,2014-08-12,3,3
Lahore,2014-08-21,3,4
Lahore,2014-09-01,6,2
Lahore,2014-09-03,5,4
Lahore,2014-09-09,5,5
Lahore,2014-09-19,6,7
Lahore,2014-09-24,6,3
Lahore,2014-10-02,8,2
Lahore,2014-10-07,7,4
Lahore,2014-10-18,9,3
Lahore,2014-10-21,7,3
Lahore,2014-10-29,6,2
Lahore,2014-11-10,7,1
Lahore,2014-11-17,5,2
Lahore,2014-11-23,6,3
Lahore,2014-11-27,3,2
Lahore,2014-12-06,4,1
Lahore,2014-12-11,4,1
Lahore,2014-12-20,6,2
Lahore,2014-12-23,5,1
Lahore,2014-12-31,7,5
Lahore,2015-01-11,5,5
Lahore,2015-01-17,6,2
Lahore,2015-01-22,7,2
Lahore,2015-01-28,5,1
Lahore,2015-02-03,6,1
Lahore,2015-02-10,9,2
Lahore,2015-02-19,6,2
Lahore,2015-03-02,10,4
Lahore,2015-03-04,6,5
Lahore,2015-03-10,7,3
Lahore,2015-03-17,8,4
Lahore,2015-03-24,8,2
Lahore,2015-04-02,5,2
Lahore,2015-04-13,6,5
Lahore,2015-04-20,6,3
Lahore,2015-04-21,10,5
Lahore,2015-04-28,9,5
Lahore,2015-05-05,7,2
Lahore,2015-05-12,6,4
Lahore,2015-05-22,7,3
Lahore,2015-06-01,3,4
Lahore,2015-06-07,3,3
Lahore,2015-06-09,2,6
Lahore,2015-06-17,4,4
Lahore,2015-06-24,4,4
Lahore,2015-07-01,3,6
Lahore,2015-07-07,2,3
Lahore,2015-07-18,3,4
Lahore,2015-07-23,3,4
Lahore,2015-08-03,4,5
Lahore,2015-08-10,3,6
Lahore,2015-08-17,2,5
Lahore,2015-08-22,5,7
Lahore,2015-08-28,5,3
Lahore,2015-09-03,5,3
Lahore,2015-09-10,5,5
Lahore,2015-09-15,5,3
Lahore,2015-09-28,4,2
Lahore,2015-10-02,6,4
Lahore,2015-10-12,7,3
Lahore,2015-10-17,6,3
Lahore,2015-10-25,7,4
Lahore,2015-10-30,6,3
Lahore,2015-11-09,5,2
Lahore,2015-11-13,3,1
Lahore,2015-11-20,4,2
Lahore,2015-11-24,3,1
Lahore,2015-12-04,2,2
Lahore,2015-12-11,5,1
Lahore,2015-12-18,5,1
Lahore,2015-12-28,4,1
Lahore,2015-12-30,5,1
Lahore,2016-01-10,6,3
Lahore,2016-01-18,5,2
Lahore,2016-01-24,6,1
Lahore,2016-01-30,7,1
Lahore,2016-02-03,8,1
Lahore,2016-02-13,6,5
Lahore,2016-02-19,9,6
Lahore,2016-02-23,4,4
Lahore,2016-03-02,7,3
Lahore,2016-03-13,8,4
Lahore,2016-03-17,8,3
Lahore,2016-03-25,10,1
Lahore,2016-03-29,8,1
Lahore,2016-04-07,7,7
Lahore,2016-04-17,10,6
Lahore,2016-04-20,8,2
Lahore,2016-04-30,7,5
Lahore,2016-05-06,6,2
Lahore,2016-05-13,6,3
Lahore,2016-05-23,6,5
Lahore,2016-05-27,4,3
Lahore,2016-05-31,6,1
Lahore,2016-06-13,4,4
Lahore,2016-06-19,4,4
Lahore,2016-06-26,3,4
Lahore,2016-07-01,10,5
Lahore,2016-07-07,3,6
Lahore,2016-07-14,3,3
Lahore,2016-07-21,2,4
Lahore,2016-07-29,3,3
Lahore,2016-08-05,3,4
Lahore,2016-08-13,3,4
Lahore,2016-08-19,3,4
Lahore,2016-08-24,1,6
Lahore,2016-08-31,3,3
Lahore,2016-09-12,5,1
Lahore,2016-09-18,4,3
Lahore,2016-09-22,7,3
Lahore,2016-09-29,5,5
Lahore,2016-10-07,7,4
Lahore,2016-10-15,5,3
Lahore,2016-10-19,8,4
Lahore,2016-10-31,6,2
Lahore,2016-11-06,4,2
Lahore,2016-11-10,4,2
Lahore,2016-11-15,4,1
Lahore,2016-11-23,4,1
Lahore,2016-12-01,6,1
Lahore,2016-12-07,1,4
Lahore,2016-12-15,5,1
Lahore,2016-12-20,6,1
Lahore,2017-01-01,6,3
Lahore,2017-01-08,5,4
Lahore,2017-01-15,7,1
Lahore,2017-01-23,7,2
Lahore,2017-01-27,8,3
Lahore,2017-02-03,8,4
Lahore,2017-02-08,9,4
Lahore,2017-02-18,8,3
Lahore,2017-02-25,6,1
Lahore,2017-02-28,10,10
Lahore,2017-03-07,8,4
Lahore,2017-03-19,8,5
Lahore,2017-03-21,6,3
Lahore,2017-03-31,6,4
Lahore,2017-04-06,7,4
Lahore,2017-04-11,7,5
Lahore,2017-04-23,7,3
Lahore,2017-05-01,7,3
Lahore,2017-05-06,5,5
Lahore,2017-05-15,5,2
Lahore,2017-05-19,4,7
Lahore,2017-05-29,5,4
Lahore,2017-05-31,5,4
Lahore,2017-06-11,2,4
Lahore,2017-06-13,2,4
Lahore,2017-06-22,3,3
Lahore,2017-06-29,4,3
Lahore,2017-07-04,5,5
Lahore,2017-07-17,2,5
Lahore,2017-07-24,3,5
Lahore,2017-07-31,3,3
Lahore,2017-08-03,3,4
Lahore,2017-08-10,4,7
Lahore,2017-08-15,6,4
Lahore,2017-08-24,4,5
Lahore,2017-08-31,4,5
Lahore,2017-09-08,6,1
Lahore,2017-09-17,5,6
Lahore,2017-09-25,4,3
Lahore,2017-09-27,3,2
Lahore,2017-10-07,6,3
Lahore,2017-10-15,8,3
Lahore,2017-10-23,6,3
Lahore,2017-10-24,5,1
Lahore,2017-11-04,5,4
Lahore,2017-11-07,4,1
Lahore,2017-11-14,5,1
Lahore,2017-11-24,6,1
Lahore,2017-12-02,7,1
Lahore,2017-12-07,10,1
Lahore,2017-12-18,5,1
Lahore,2017-12-20,6,1
Lahore,2018-01-01,7,3
Lahore,2018-01-04,6,1
Lahore,2018-01-09,5,1
Lahore,2018-01-19,6,2
Lahore,2018-01-23,6,1
Lahore,2018-02-05,9,1
Lahore,2018-02-06,7,1
Lahore,2018-02-14,8,1
Lahore,2018-02-22,6,4
Lahore,2018-02-28,7,2
Lahore,2018-03-10,7,2
Lahore,2018-03-16,8,4
Lahore,2018-03-24,7,1
Lahore,2018-03-27,7,6
Lahore,2018-04-04,6,6
Lahore,2018-04-13,8,7
Lahore,2018-04-18,7,4
Lahore,2018-04-25,8,7
Lahore,2018-05-05,4,6
Lahore,2018-05-10,5,4
Lahore,2018-05-17,3,5
Lahore,2018-05-27,6,3
Lahore,2018-05-29,6,5
Lahore,2018-06-07,3,1
Lahore,2018-06-14,1,5
Lahore,2018-06-23,2,4
Lahore,2018-07-01,1,4
Lahore,2018-07-07,2,5
Lahore,2018-07-10,1,7
Lahore,2018-07-23,3,3
Lahore,2018-07-24,4,4
Lahore,2018-08-01,4,6
Lahore,2018-08-11,3,6
Lahore,2018-08-18,3,6
Lahore,2018-08-23,3,4
Lahore,2018-08-29,3,4
Lahore,2018-09-08,4,2
Lahore,2018-09-17,4,1
Lahore,2018-09-21,5,2
Lahore,2018-09-26,4,3
Lahore,2018-10-02,7,2
Lahore,2018-10-10,7,3
Lahore,2018-10-16,7,3
Lahore,2018-10-26,6,3
Lahore,2018-10-30,6,4
Lahore,2018-11-11,2,2
Lahore,2018-11-14,3,1
Lahore,2018-11-22,6,1
Lahore,2018-11-28,6,5
Lahore,2018-12-08,3,2
Lahore,2018-12-17,6,2
Lahore,2018-12-18,3,1
Lahore,2018-12-26,5,4
Lahore,2019-01-07,5,1
Lahore,2019-01-13,6,1
Lahore,2019-01-21,6,1
Lahore,2019-01-24,5,1
Lahore,2019-01-30,8,1
Lahore,2019-02-11,7,4
Lahore,2019-02-12,8,3
Lahore,2019-02-19,5,1
Lahore,2019-03-01,9,10
Lahore,2019-03-05,8,5
Lahore,2019-03-18,6,4
Lahore,2019-03-20,7,4
Lahore,2019-04-01,10,6
Lahore,2019-04-02,8,3
Lahore,2019-04-15,7,5
Lahore,2019-04-21,7,6
Lahore,2019-04-25,6,6
Lahore,2019-05-02,5,3
Lahore,2019-05-08,6,4
Lahore,2019-05-15,5,7
Lahore,2019-05-23,7,6
Lahore,2019-06-01,2,4
Lahore,2019-06-07,3,7
Lahore,2019-06-13,3,5
Lahore,2019-06-19,4,3
Lahore,2019-06-26,2,4
Lahore,2019-07-02,5,7
Lahore,2019-07-10,3,5
Lahore,2019-07-22,1,5
Lahore,2019-07-26,2,4
Lahore,2019-08-03,4,6
Lahore,2019-08-08,4,5
Lahore,2019-08-17,4,5
Lahore,2019-08-20,4,6
Lahore,2019-09-02,4,4
Lahore,2019-09-07,7,4
Lahore,2019-09-13,6,2
Lahore,2019-09-23,6,2
Lahore,2019-09-28,4,4
Lahore,2019-10-04,6,1
Lahore,2019-10-13,5,2
Lahore,2019-10-19,6,2
Lahore,2019-10-22,8,3
Lahore,2019-10-30,7,3
Lahore,2019-11-05,3,1
Lahore,2019-11-16,6,2
Lahore,2019-11-19,7,1
Lahore,2019-12-01,5,1
Lahore,2019-12-04,5,1
Lahore,2019-12-15,6,1
Lahore,2019-12-20,2,1
Lahore,2019-12-27,5,1
Lahore,2020-01-02,5,1
Lahore,2020-01-12,4,1
Lahore,2020-01-18,5,2
Lahore,2020-01-24,6,1
Lahore,2020-02-02,7,4
Lahore,2020-02-04,8,2
Lahore,2020-02-13,5,2
Lahore,2020-02-20,8,1
Lahore,2020-02-26,9,3
Lahore,2020-03-07,6,3
Lahore,2020-03-10,9,2
Lahore,2020-03-22,8,3
Lahore,2020-03-29,6,3
Lahore,2020-04-04,6,5
Lahore,2020-04-08,8,6
Lahore,2020-04-20,9,3
Lahore,2020-04-24,7,3
Lahore,2020-05-03,6,3
Lahore,2020-05-06,4,3
Lahore,2020-05-18,10,4
Lahore,2020-05-23,6,4
Lahore,2020-05-27,10,3
Lahore,2020-06-02,2,5
Lahore,2020-06-12,3,4
Lahore,2020-06-22,2,4
Lahore,2020-06-24,1,6
Lahore,2020-07-05,5,6
Lahore,2020-07-10,2,4
Lahore,2020-07-19,4,2
Lahore,2020-07-22,2,5
Lahore,2020-08-02,4,6
Lahore,2020-08-07,4,4
Lahore,2020-08-14,3,3
Lahore,2020-08-22,5,3
Lahore,2020-08-29,3,7
Lahore,2020-09-05,7,5
Lahore,2020-09-11,4,3
Lahore,2020-09-20,4,1
Lahore,2020-09-25,4,3
Lahore,2020-10-03,7,7
Lahore,2020-10-08,6,3
Lahore,2020-10-19,6,1
Lahore,2020-10-24,6,1
Lahore,2020-11-01,5,1
Lahore,2020-11-04,6,1
Lahore,2020-11-14,5,1
Lahore,2020-11-21,6,3
Lahore,2020-11-30,5,1
Lahore,2020-12-05,5,1
Lahore,2020-12-10,6,4
Lahore,2020-12-21,5,2
Lahore,2020-12-25,5,3
Lahore,2020-12-31,5,2
Lahore,2021-01-05,5,1
Lahore,2021-01-14,5,1
Lahore,2021-01-20,5,1
Lahore,2021-02-01,8,1
Lahore,2021-02-02,7,3
Lahore,2021-02-10,7,1
Lahore,2021-02-16,8,1
Lahore,2021-02-23,6,2
Lahore,2021-03-04,8,1
Lahore,2021-03-14,8,4
Lahore,2021-03-22,7,2
Lahore,2021-03-23,8,3
Lahore,2021-04-01,8,4
Lahore,2021-04-06,7,5
Lahore,2021-04-19,7,4
Lahore,2021-04-26,6,6
Lahore,2021-05-02,8,4
Lahore,2021-05-07,5,4
Lahore,2021-05-11,3,5
Lahore,2021-05-23,3,4
Lahore,2021-05-29,4,5
Lahore,2021-06-02,1,2
Lahore,2021-06-11,4,5
Lahore,2021-06-20,3,4
Lahore,2021-06-28,2,5
Lahore,2021-07-02,1,3
Lahore,2021-07-09,4,4
Lahore,2021-07-14,4,8
Lahore,2021-07-20,3,5
Lahore,2021-07-27,1,5
Lahore,2021-08-08,3,4
Lahore,2021-08-15,4,4
Lahore,2021-08-18,10,5
Lahore,2021-08-25,4,4
Lahore,2021-09-02,5,2
Lahore,2021-09-12,3,5
Lahore,2021-09-15,6,4
Lahore,2021-09-25,5,5
Lahore,2021-10-03,6,2
Lahore,2021-10-08,7,3
Lahore,2021-10-18,6,3
Lahore,2021-10-21,6,1
Lahore,2021-11-01,7,2
Lahore,2021-11-08,8,2
Lahore,2021-11-12,6,3
Lahore,2021-11-17,5,1
Lahore,2021-11-25,5,1
Lahore,2021-11-30,6,2
Lahore,2021-12-11,5,3
Lahore,2021-12-17,4,1
Lahore,2021-12-24,4,1
Lahore,2021-12-28,5,1
Lahore,2022-01-07,6,3
Lahore,2022-01-17,5,1
Lahore,2022-01-18,6,1
Lahore,2022-01-27,7,1
Lahore,2022-02-03,7,2
Lahore,2022-02-09,6,4
Lahore,2022-02-17,9,1
Lahore,2022-02-22,6,1
Lahore,2022-03-01,7,2
Lahore,2022-03-13,6,3
Lahore,2022-03-16,7,2
Lahore,2022-03-22,8,3
Lahore,2022-03-30,7,5
Lahore,2022-04-09,8,5
Lahore,2022-04-14,9,4
Lahore,2022-04-24,7,8
Lahore,2022-04-26,7,6
Lahore,2022-05-06,5,4
Lahore,2022-05-11,4,4
Lahore,2022-05-19,4,2
Lahore,2022-05-25,5,5
Lahore,2022-06-04,1,3
Lahore,2022-06-08,3,3
Lahore,2022-06-16,4,4
Lahore,2022-06-23,2,5
Lahore,2022-07-04,2,4
Lahore,2022-07-09,2,3
Lahore,2022-07-13,4,3
Lahore,2022-07-24,3,4
Lahore,2022-07-28,3,5
Lahore,2022-08-07,6,5
Lahore,2022-08-10,3,2
Lahore,2022-08-16,3,6
Lahore,2022-08-28,3,3
Lahore,2022-09-01,5,5
Lahore,2022-09-11,6,6
Lahore,2022-09-15,4,1
Lahore,2022-09-26,5,3
Lahore,2022-09-29,2,3
Lahore,2022-10-07,7,3
Lahore,2022-10-17,6,4
Lahore,2022-10-19,6,3
Lahore,2022-10-30,7,2
Lahore,2022-11-07,7,1
Lahore,2022-11-13,5,1
Lahore,2022-11-15,6,1
Lahore,2022-11-28,5,1
Lahore,2022-12-03,4,1
Lahore,2022-12-10,6,1
Lahore,2022-12-19,5,1
Lahore,2022-12-22,1,1
Lahore,2023-01-02,7,2
Lahore,2023-01-05,5,1
Lahore,2023-01-15,8,1
Lahore,2023-01-18,7,2
Lahore,2023-01-25,4,4
Lahore,2023-02-05,9,10
Lahore,2023-02-13,7,3
Lahore,2023-02-14,7,2
Lahore,2023-02-24,8,2
Lahore,2023-03-06,5,2
Lahore,2023-03-11,7,3
Lahore,2023-03-17,6,3
Lahore,2023-03-22,8,3
Lahore,2023-03-28,7,3
Lahore,2023-04-05,7,1
Lahore,2023-04-17,8,4
Lahore,2023-04-21,8,5
Lahore,2023-04-28,6,6
Lahore,2023-05-03,3,3
Lahore,2023-05-14,3,3
Lahore,2023-05-22,4,4
Lahore,2023-05-23,6,4
Lahore,2023-06-01,2,2
Lahore,2023-06-07,1,4
Lahore,2023-06-13,2,5
Lahore,2023-06-25,2,3
Lahore,2023-06-30,3,5
Lahore,2023-07-04,3,4
Lahore,2023-07-14,4,3
Lahore,2023-07-20,1,5
Lahore,2023-07-26,3,7
Lahore,2023-08-06,3,6
Lahore,2023-08-09,2,3
Lahore,2023-08-18,3,7
Lahore,2023-08-27,2,4
Lahore,2023-08-29,5,3
Lahore,2023-09-07,7,4
Lahore,2023-09-16,6,2
Lahore,2023-09-21,5,3
Lahore,2023-09-30,6,1
Lahore,2023-10-03,5,4
Lahore,2023-10-14,9,3
Lahore,2023-10-21,6,2
Lahore,2023-10-29,5,5
Lahore,2023-11-01,5,2
Lahore,2023-11-08,6,1
Lahore,2023-11-16,7,1
Lahore,2023-11-23,4,1
Lahore,2023-11-30,3,3
Lahore,2023-12-08,5,1
Lahore,2023-12-17,7,1
Lahore,2023-12-19,4,2
Lahore,2023-12-29,4,1
Lahore,2024-01-02,4,1
Lahore,2024-01-09,7,3
Lahore,2024-01-20,5,1
Lahore,2024-01-25,5,3
Lahore,2024-02-05,7,3
Lahore,2024-02-11,1,1
Lahore,2024-02-19,1,1
Lahore,2024-02-24,7,4
Lahore,2024-03-02,8,4
Lahore,2024-03-08,7,4
Lahore,2024-03-12,1,4
Lahore,2024-03-21,6,3
Lahore,2024-04-01,8,2
Lahore,2024-04-02,8,2
Lahore,2024-04-09,9,4
Lahore,2024-04-16,7,5
Lahore,2024-04-23,10,5
Lahore,2024-05-05,5,5
Lahore,2024-05-13,6,4
Lahore,2024-05-18,2,3
Lahore,2024-05-21,5,6
Lahore,2024-06-03,3,4
Lahore,2024-06-07,3,3
Lahore,2024-06-11,4,6
Lahore,2024-06-24,3,5
Lahore,2024-07-01,2,5
Lahore,2024-07-06,3,1
Lahore,2024-07-13,1,5
Lahore,2024-07-16,2,5
Lahore,2024-07-23,1,4
Lahore,2024-08-02,3,3
Lahore,2024-08-10,3,7
Lahore,2024-08-17,2,5
Lahore,2024-08-20,3,3
Lahore,2024-08-27,1,5
Lahore,2024-09-07,6,2
Lahore,2024-09-16,7,2
Lahore,2024-09-21,6,5
Lahore,2024-09-27,6,1
Lahore,2024-10-04,7,3
Lahore,2024-10-08,6,1
Lahore,2024-10-18,6,4
Lahore,2024-10-22,6,1
Lahore,2024-10-31,6,2
Lahore,2024-11-10,4,1
Lahore,2024-11-14,7,2
Lahore,2024-11-20,6,5
Lahore,2024-11-29,6,4
Lahore,2024-12-08,4,1
Lahore,2024-12-14,6,1
Lahore,2024-12-18,4,2
Lahore,2024-12-28,5,10
Lahore,2025-01-01,5,1
Lahore,2025-01-08,7,1
Lahore,2025-01-17,5,2
Lahore,2025-01-24,4,1
Lahore,2025-02-03,7,2
Lahore,2025-02-08,8,1
Lahore,2025-02-17,5,3
Lahore,2025-02-22,6,4
Lahore,2025-02-25,7,2
Lahore,2025-03-05,7,1
Lahore,2025-03-14,6,3
Lahore,2025-03-18,9,1
Lahore,2025-03-31,8,4
Lahore,2025-04-04,9,4
Lahore,2025-04-12,8,2
Lahore,2025-04-19,8,4
Lahore,2025-04-25,6,5
Lahore,2025-04-29,7,4
Lahore,2025-05-07,7,3
Lahore,2025-05-18,5,3
Lahore,2025-05-25,5,8
Lahore,2025-05-31,4,1
Lahore,2025-06-07,2,5
Lahore,2025-06-11,5,6
Lahore,2025-06-19,4,7
Lahore,2025-06-24,4,3
Lahore,2025-07-07,1,3
Lahore,2025-07-11,1,4
Lahore,2025-07-16,2,2
Lahore,2025-07-25,2,4
Lahore,2025-08-01,4,3
Lahore,2025-08-06,3,7
Lahore,2025-08-16,3,4
Lahore,2025-08-19,4,5
